"truck_id","valid_from","calibration_id","config","device_imei","drum_volume","extra_info","foo","gearbox_ratio","imsi","motor_displacement_cm3","port_a_offset_volts","port_b_offset_volts","pressure_sensor_offset_volts","pressure_sensor_range_bar","pressure_sensor_range_volts","project","registration","rmc_provider","serial_no","vin"
"486","2024-12-11 09:01:28.501","","{""charging_direction"":{""S"":""clockwise""},""operations"":{""M"":{""cb_mounting_location"":{""S"":""front""},""is_dm_fitted"":{""BOOL"":true},""maintenance_status"":{""S"":""""},""is_dm_temperature_fault"":{""BOOL"":false},""is_dm_fault"":{""BOOL"":false},""is_fm_fault"":{""BOOL"":false},""is_cb_fault"":{""BOOL"":false},""cb_mounting_direction"":{""S"":""forwards""},""is_fm_fitted"":{""BOOL"":true}}},""globalConfig"":{""M"":{""is_virtual"":{""BOOL"":false},""is_off_the_road"":{""BOOL"":false},""no_consistence"":{""BOOL"":false},""is_whitelisted"":{""BOOL"":true},""no_consistence_description"":{""S"":""""},""misc"":{""S"":""\""{\\\""manufacturer\\\"": \\\""stetter\\\"", \\\""model\\\"": \\\""AM 9 FHC LL\\\""}\""""},""rpm_sensor"":{""S"":""temp_sensor""}}},""physical"":{""M"":{""drum_volume_m3"":{""N"":""9""},""is_charging_clockwise"":{""BOOL"":true},""gearbox_ratio"":{""N"":""7.8""},""hydraulic_motor_displacement_cc"":{""N"":""1340""},""is_pressure_b_insulated"":{""BOOL"":true},""is_pressure_id1_charging"":{""BOOL"":true}}},""rpm"":{""S"":""temp_sensor""}}","355939982565806","","","","","","","","","","","","","M19XER","Cemex","20300632","null"
"301","2025-01-03 15:13:19.887","","{""charging_direction"":{""S"":""clockwise""},""operations"":{""M"":{""cb_mounting_location"":{""S"":""front""},""is_dm_fitted"":{""BOOL"":false},""maintenance_status"":{""S"":""""},""is_dm_temperature_fault"":{""BOOL"":false},""is_dm_fault"":{""BOOL"":false},""is_fm_fault"":{""BOOL"":false},""is_cb_fault"":{""BOOL"":false},""cb_mounting_direction"":{""S"":""forwards""},""is_fm_fitted"":{""BOOL"":false}}},""globalConfig"":{""M"":{""is_virtual"":{""BOOL"":false},""is_off_the_road"":{""BOOL"":false},""no_consistence"":{""BOOL"":false},""is_whitelisted"":{""BOOL"":true},""no_consistence_description"":{""S"":""""},""misc"":{""S"":""{\""manufacturer\"": \""stetter\"", \""model\"": \""AM 9 FHC LL\""}""},""rpm_sensor"":{""S"":""temp_sensor""}}},""physical"":{""M"":{""drum_volume_m3"":{""N"":""9""},""is_charging_clockwise"":{""BOOL"":true},""gearbox_ratio"":{""N"":""7.8""},""hydraulic_motor_displacement_cc"":{""N"":""1340""},""is_pressure_b_insulated"":{""BOOL"":false},""is_pressure_id1_charging"":{""BOOL"":false}}},""rpm"":{""S"":""temp_sensor""}}","356129320261560","","","","","","","","","","","","","KY24MMJ","Cemex","20300568","null"
"252","2024-12-03 09:10:04.411","","{""charging_direction"":{""S"":""counter_clockwise""},""operations"":{""M"":{""cb_mounting_location"":{""S"":""front""},""is_dm_fitted"":{""BOOL"":true},""maintenance_status"":{""S"":""""},""is_dm_temperature_fault"":{""BOOL"":false},""is_dm_fault"":{""BOOL"":false},""is_fm_fault"":{""BOOL"":false},""is_cb_fault"":{""BOOL"":false},""cb_mounting_direction"":{""S"":""port""},""is_fm_fitted"":{""BOOL"":true}}},""globalConfig"":{""M"":{""is_virtual"":{""BOOL"":false},""is_off_the_road"":{""BOOL"":false},""no_consistence"":{""BOOL"":false},""is_whitelisted"":{""BOOL"":true},""no_consistence_description"":{""S"":""""},""misc"":{""S"":""\""{\\\""manufacturer\\\"": \\\""CIFA\\\"", \\\""model\\\"": \\\""RY1300\\\""}\""""},""rpm_sensor"":{""S"":""temp_sensor""}}},""physical"":{""M"":{""drum_volume_m3"":{""N"":""8""},""is_charging_clockwise"":{""BOOL"":false},""gearbox_ratio"":{""N"":""120""},""hydraulic_motor_displacement_cc"":{""N"":""90""},""is_pressure_b_insulated"":{""BOOL"":true},""is_pressure_id1_charging"":{""BOOL"":true}}},""rpm"":{""S"":""temp_sensor""}}","352247631549673","8","","bar","120","","90","","","","","","","FY803AL","Holcim","20300233",""
"465","2024-12-03 09:07:22.611","","{""charging_direction"":{""S"":""counter_clockwise""},""operations"":{""M"":{""cb_mounting_location"":{""S"":""rear""},""is_dm_fitted"":{""BOOL"":true},""maintenance_status"":{""S"":""""},""is_dm_temperature_fault"":{""BOOL"":false},""is_dm_fault"":{""BOOL"":false},""is_fm_fault"":{""BOOL"":false},""is_cb_fault"":{""BOOL"":false},""cb_mounting_direction"":{""S"":""starboard""},""is_fm_fitted"":{""BOOL"":true}}},""globalConfig"":{""M"":{""is_virtual"":{""BOOL"":false},""is_off_the_road"":{""BOOL"":false},""no_consistence"":{""BOOL"":false},""is_whitelisted"":{""BOOL"":true},""no_consistence_description"":{""S"":""""},""misc"":{""S"":""\""{\\\""manufacturer\\\"": \\\""CIFA\\\"", \\\""model\\\"": \\\""RY1300\\\""}\""""},""rpm_sensor"":{""S"":""temp_sensor""}}},""physical"":{""M"":{""drum_volume_m3"":{""N"":""12""},""is_charging_clockwise"":{""BOOL"":false},""gearbox_ratio"":{""N"":""131""},""hydraulic_motor_displacement_cc"":{""N"":""90""},""is_pressure_b_insulated"":{""BOOL"":true},""is_pressure_id1_charging"":{""BOOL"":true}}},""rpm"":{""S"":""temp_sensor""}}","356129320204131","","","","","","","","","","","","","CY841AM","Holcim","20300555","null"
"80","2024-12-02 16:49:37.783","80","{""charging_direction"":{""S"":""clockwise""},""operations"":{""M"":{""cb_mounting_location"":{""S"":""pedestal""},""is_dm_fitted"":{""BOOL"":true},""maintenance_status"":{""S"":""""},""is_dm_temperature_fault"":{""BOOL"":false},""is_dm_fault"":{""BOOL"":false},""is_fm_fault"":{""BOOL"":false},""is_cb_fault"":{""BOOL"":false},""cb_mounting_direction"":{""S"":""port""},""is_fm_fitted"":{""BOOL"":true}}},""globalConfig"":{""M"":{""is_virtual"":{""BOOL"":false},""is_off_the_road"":{""BOOL"":false},""no_consistence"":{""BOOL"":false},""is_whitelisted"":{""BOOL"":true},""no_consistence_description"":{""S"":""""},""misc"":{""S"":""\""{\\\""manufacturer\\\"": \\\""McPhee\\\"", \\\""model\\\"": \\\""8 / 9 m3\\\""}\""""},""rpm_sensor"":{""S"":""temp_sensor""}}},""physical"":{""M"":{""drum_volume_m3"":{""N"":""8""},""is_charging_clockwise"":{""BOOL"":true},""gearbox_ratio"":{""N"":""120.3""},""hydraulic_motor_displacement_cc"":{""N"":""89.1""},""is_pressure_b_insulated"":{""BOOL"":true},""is_pressure_id1_charging"":{""BOOL"":true}}},""rpm"":{""S"":""temp_sensor""}}","359206100852177","8","{""pressure_a_serial_number"":{""N"":""50001215""},""temperature_module_serial_number"":{""N"":""0""},""hostos_version"":{""S"":""1.1.0.1""},""pressure_b_serial_number"":{""N"":""50001069""},""serial_number"":{""N"":""20400019""},""hardware_version"":{""S"":""3.0 DVT, V1.1A, 06827658""},""ble_mac_address"":{""N"":""550392524302""},""application_version"":{""S"":""1.0.11.0""}}","bar","120.3","204080818384862","89.1","0.21802","0.224483333","0.5","500","4","","KX67RMZ","Cemex","20300019",""
"149","2024-12-03 09:09:00.131","","{""charging_direction"":{""S"":""counter_clockwise""},""operations"":{""M"":{""cb_mounting_location"":{""S"":""front""},""is_dm_fitted"":{""BOOL"":true},""maintenance_status"":{""S"":""""},""is_dm_temperature_fault"":{""BOOL"":false},""is_dm_fault"":{""BOOL"":false},""is_fm_fault"":{""BOOL"":false},""is_cb_fault"":{""BOOL"":false},""cb_mounting_direction"":{""S"":""port""},""is_fm_fitted"":{""BOOL"":true}}},""globalConfig"":{""M"":{""is_virtual"":{""BOOL"":false},""is_off_the_road"":{""BOOL"":false},""no_consistence"":{""BOOL"":false},""is_whitelisted"":{""BOOL"":true},""no_consistence_description"":{""S"":""""},""misc"":{""S"":""\""{\\\""manufacturer\\\"": \\\""CIFA\\\"", \\\""model\\\"": \\\""RY1300\\\""}\""""},""rpm_sensor"":{""S"":""temp_sensor""}}},""physical"":{""M"":{""drum_volume_m3"":{""N"":""12""},""is_charging_clockwise"":{""BOOL"":false},""gearbox_ratio"":{""N"":""120""},""hydraulic_motor_displacement_cc"":{""N"":""90""},""is_pressure_b_insulated"":{""BOOL"":true},""is_pressure_id1_charging"":{""BOOL"":false}}},""rpm"":{""S"":""temp_sensor""}}","356129320310383","","","","","","","","","","","","","FS099ZD","Holcim","20300513","null"
"418","2025-01-24 18:09:35.906","","{""charging_direction"":{""S"":""clockwise""},""operations"":{""M"":{""cb_mounting_location"":{""S"":""front""},""is_dm_fitted"":{""BOOL"":true},""maintenance_status"":{""S"":""""},""is_dm_temperature_fault"":{""BOOL"":false},""is_dm_fault"":{""BOOL"":false},""is_fm_fault"":{""BOOL"":false},""is_cb_fault"":{""BOOL"":false},""cb_mounting_direction"":{""S"":""forwards""},""is_fm_fitted"":{""BOOL"":true}}},""globalConfig"":{""M"":{""is_virtual"":{""BOOL"":false},""is_off_the_road"":{""BOOL"":false},""no_consistence"":{""BOOL"":false},""is_whitelisted"":{""BOOL"":true},""no_consistence_description"":{""S"":""""},""misc"":{""S"":""\""{\\\""manufacturer\\\"": \\\""Stetter\\\"", \\\""model\\\"": \\\""AM9/8 FHC - UltraEco\\\""}\""""},""rpm_sensor"":{""S"":""temp_sensor""}}},""physical"":{""M"":{""drum_volume_m3"":{""N"":""9""},""is_charging_clockwise"":{""BOOL"":true},""gearbox_ratio"":{""N"":""7.8""},""hydraulic_motor_displacement_cc"":{""N"":""1340""},""is_pressure_b_insulated"":{""BOOL"":true},""is_pressure_id1_charging"":{""BOOL"":true}}},""rpm"":{""S"":""temp_sensor""}}","356129320311274","","","","","","","","","","","","","WX71VLA","London-Concrete","20300583","null"
"245","2024-12-02 16:55:53.741","","{""charging_direction"":{""S"":""clockwise""},""operations"":{""M"":{""cb_mounting_location"":{""S"":""pedestal""},""is_dm_fitted"":{""BOOL"":true},""maintenance_status"":{""S"":""""},""is_dm_temperature_fault"":{""BOOL"":false},""is_dm_fault"":{""BOOL"":false},""is_fm_fault"":{""BOOL"":false},""is_cb_fault"":{""BOOL"":false},""cb_mounting_direction"":{""S"":""starboard""},""is_fm_fitted"":{""BOOL"":true}}},""globalConfig"":{""M"":{""is_virtual"":{""BOOL"":false},""is_off_the_road"":{""BOOL"":false},""no_consistence"":{""BOOL"":false},""is_whitelisted"":{""BOOL"":true},""no_consistence_description"":{""S"":""""},""misc"":{""S"":""\""{\\\""manufacturer\\\"": \\\""McPhee\\\"", \\\""model\\\"": \\\""8 / 9 m3\\\""}\""""},""rpm_sensor"":{""S"":""temp_sensor""}}},""physical"":{""M"":{""drum_volume_m3"":{""N"":""9""},""is_charging_clockwise"":{""BOOL"":true},""gearbox_ratio"":{""N"":""120.3""},""hydraulic_motor_displacement_cc"":{""N"":""89.1""},""is_pressure_b_insulated"":{""BOOL"":false},""is_pressure_id1_charging"":{""BOOL"":true}}},""rpm"":{""S"":""temp_sensor""}}","359206105995096","8","","bar","120.3","","89.1","0.21802","0.224483333","0.5","500","4","","RK69DZN","Cemex","20300203","null"
"411","2024-12-11 09:03:42.581","","{""charging_direction"":{""S"":""clockwise""},""operations"":{""M"":{""cb_mounting_location"":{""S"":""pedestal""},""is_dm_fitted"":{""BOOL"":true},""maintenance_status"":{""S"":""""},""is_dm_temperature_fault"":{""BOOL"":false},""is_dm_fault"":{""BOOL"":false},""is_fm_fault"":{""BOOL"":false},""is_cb_fault"":{""BOOL"":false},""cb_mounting_direction"":{""S"":""port""},""is_fm_fitted"":{""BOOL"":true}}},""globalConfig"":{""M"":{""is_virtual"":{""BOOL"":false},""is_off_the_road"":{""BOOL"":false},""no_consistence"":{""BOOL"":false},""is_whitelisted"":{""BOOL"":true},""no_consistence_description"":{""S"":""""},""misc"":{""S"":""\""{\\\""manufacturer\\\"": \\\""McPhee\\\"", \\\""model\\\"": \\\""6 m3\\\""}\""""},""rpm_sensor"":{""S"":""temp_sensor""}}},""physical"":{""M"":{""drum_volume_m3"":{""N"":""6""},""is_charging_clockwise"":{""BOOL"":true},""gearbox_ratio"":{""N"":""98.9""},""hydraulic_motor_displacement_cc"":{""N"":""75""},""is_pressure_b_insulated"":{""BOOL"":true},""is_pressure_id1_charging"":{""BOOL"":true}}},""rpm"":{""S"":""temp_sensor""}}","352247631635803","","","bar","","","","","","","","","","RX16WLR","Cemex","20300374","null"
"391","2025-01-08 07:43:00.976","","{""charging_direction"":{""S"":""clockwise""},""operations"":{""M"":{""cb_mounting_location"":{""S"":""pedestal""},""is_dm_fitted"":{""BOOL"":true},""maintenance_status"":{""S"":""""},""is_dm_temperature_fault"":{""BOOL"":false},""is_dm_fault"":{""BOOL"":false},""is_fm_fault"":{""BOOL"":false},""is_cb_fault"":{""BOOL"":false},""cb_mounting_direction"":{""S"":""port""},""is_fm_fitted"":{""BOOL"":true}}},""globalConfig"":{""M"":{""is_virtual"":{""BOOL"":false},""is_off_the_road"":{""BOOL"":false},""no_consistence"":{""BOOL"":false},""is_whitelisted"":{""BOOL"":true},""no_consistence_description"":{""S"":""""},""misc"":{""S"":""\""{\\\""manufacturer\\\"": \\\""McPhee\\\"", \\\""model\\\"": \\\""6 m3\\\""}\""""},""rpm_sensor"":{""S"":""temp_sensor""}}},""physical"":{""M"":{""drum_volume_m3"":{""N"":""6""},""is_charging_clockwise"":{""BOOL"":true},""gearbox_ratio"":{""N"":""98.9""},""hydraulic_motor_displacement_cc"":{""N"":""75""},""is_pressure_b_insulated"":{""BOOL"":true},""is_pressure_id1_charging"":{""BOOL"":true}}},""rpm"":{""S"":""temp_sensor""}}","356129320117465","","","","","","","","","","","","","RX65OTE","Cemex","20300402","null"
"303","2025-01-23 12:21:29.343","","{""charging_direction"":{""S"":""clockwise""},""operations"":{""M"":{""cb_mounting_location"":{""S"":""pedestal""},""is_dm_fitted"":{""BOOL"":true},""maintenance_status"":{""S"":""""},""is_dm_temperature_fault"":{""BOOL"":false},""is_dm_fault"":{""BOOL"":false},""is_fm_fault"":{""BOOL"":false},""is_cb_fault"":{""BOOL"":false},""cb_mounting_direction"":{""S"":""port""},""is_fm_fitted"":{""BOOL"":true}}},""globalConfig"":{""M"":{""is_virtual"":{""BOOL"":false},""is_off_the_road"":{""BOOL"":false},""no_consistence"":{""BOOL"":false},""is_whitelisted"":{""BOOL"":true},""no_consistence_description"":{""S"":""""},""misc"":{""S"":""\""{\\\""manufacturer\\\"": \\\""McPhee\\\"", \\\""model\\\"": \\\""6 m3\\\""}\""""},""rpm_sensor"":{""S"":""temp_sensor""}}},""physical"":{""M"":{""drum_volume_m3"":{""N"":""6""},""is_charging_clockwise"":{""BOOL"":true},""gearbox_ratio"":{""N"":""98.9""},""hydraulic_motor_displacement_cc"":{""N"":""75""},""is_pressure_b_insulated"":{""BOOL"":false},""is_pressure_id1_charging"":{""BOOL"":true}}},""rpm"":{""S"":""temp_sensor""}}","356129320310474","","","","","","","","","","","","","MK66DGU","Cemex","20300451","null"
"76","2024-12-02 16:12:58.131","","{""charging_direction"":{""S"":""clockwise""},""operations"":{""M"":{""cb_mounting_location"":{""S"":""front""},""is_dm_fitted"":{""BOOL"":true},""maintenance_status"":{""S"":""""},""is_dm_temperature_fault"":{""BOOL"":false},""is_dm_fault"":{""BOOL"":false},""is_fm_fault"":{""BOOL"":false},""is_cb_fault"":{""BOOL"":false},""cb_mounting_direction"":{""S"":""forwards""},""is_fm_fitted"":{""BOOL"":true}}},""globalConfig"":{""M"":{""is_virtual"":{""BOOL"":false},""is_off_the_road"":{""BOOL"":false},""no_consistence"":{""BOOL"":false},""is_whitelisted"":{""BOOL"":true},""no_consistence_description"":{""S"":""""},""misc"":{""S"":""\""{\\\""manufacturer\\\"": \\\""McPhee\\\"", \\\""model\\\"": \\\""8 / 9 m3\\\""}\""""},""rpm_sensor"":{""S"":""temp_sensor""}}},""physical"":{""M"":{""drum_volume_m3"":{""N"":""8""},""is_charging_clockwise"":{""BOOL"":true},""gearbox_ratio"":{""N"":""120.3""},""hydraulic_motor_displacement_cc"":{""N"":""89.1""},""is_pressure_b_insulated"":{""BOOL"":false},""is_pressure_id1_charging"":{""BOOL"":true}}},""rpm"":{""S"":""temp_sensor""}}","359206105980031","8","","bar","120.3","","89.1","","","","","","","KU68BYC","Cemex","20300284",""
"176","2024-12-18 09:42:58.473","","{""charging_direction"":{""S"":""clockwise""},""operations"":{""M"":{""cb_mounting_location"":{""S"":""pedestal""},""is_dm_fitted"":{""BOOL"":true},""maintenance_status"":{""S"":""""},""is_dm_temperature_fault"":{""BOOL"":false},""is_dm_fault"":{""BOOL"":false},""is_fm_fault"":{""BOOL"":false},""is_cb_fault"":{""BOOL"":false},""cb_mounting_direction"":{""S"":""port""},""is_fm_fitted"":{""BOOL"":true}}},""globalConfig"":{""M"":{""is_virtual"":{""BOOL"":false},""is_off_the_road"":{""BOOL"":false},""no_consistence"":{""BOOL"":false},""is_whitelisted"":{""BOOL"":true},""no_consistence_description"":{""S"":""""},""misc"":{""S"":""\""{\\\""manufacturer\\\"": \\\""McPhee\\\"", \\\""model\\\"": \\\""8 / 9 m3\\\""}\""""},""rpm_sensor"":{""S"":""temp_sensor""}}},""physical"":{""M"":{""drum_volume_m3"":{""N"":""8""},""is_charging_clockwise"":{""BOOL"":true},""gearbox_ratio"":{""N"":""120.3""},""hydraulic_motor_displacement_cc"":{""N"":""89.1""},""is_pressure_b_insulated"":{""BOOL"":true},""is_pressure_id1_charging"":{""BOOL"":true}}},""rpm"":{""S"":""temp_sensor""}}","359206105982334","8","","bar","120.3","","89.1","","","","","","","RX14TEY","Cemex","20300129",""
"357","2024-12-02 13:53:55.375","","{""charging_direction"":{""S"":""clockwise""},""operations"":{""M"":{""cb_mounting_location"":{""S"":""pedestal""},""is_dm_fitted"":{""BOOL"":true},""maintenance_status"":{""S"":""""},""is_dm_temperature_fault"":{""BOOL"":false},""is_dm_fault"":{""BOOL"":false},""is_fm_fault"":{""BOOL"":false},""is_cb_fault"":{""BOOL"":false},""cb_mounting_direction"":{""S"":""port""},""is_fm_fitted"":{""BOOL"":true}}},""globalConfig"":{""M"":{""is_virtual"":{""BOOL"":false},""is_off_the_road"":{""BOOL"":false},""no_consistence"":{""BOOL"":false},""is_whitelisted"":{""BOOL"":true},""no_consistence_description"":{""S"":""""},""misc"":{""S"":""\""{\\\""manufacturer\\\"": \\\""CIFA\\\"", \\\""model\\\"": \\\""SLX 8\\\""}\""""},""rpm_sensor"":{""S"":""temp_sensor""}}},""physical"":{""M"":{""drum_volume_m3"":{""N"":""8""},""is_charging_clockwise"":{""BOOL"":true},""gearbox_ratio"":{""N"":""120.3""},""hydraulic_motor_displacement_cc"":{""N"":""90""},""is_pressure_b_insulated"":{""BOOL"":false},""is_pressure_id1_charging"":{""BOOL"":true}}},""rpm"":{""S"":""temp_sensor""}}","352247631599363","null","","bar","null","","null","","","","","","","RK22FNJ","Cemex","20300368","null"
"143","2024-12-03 09:16:38.971","","{""charging_direction"":{""S"":""clockwise""},""operations"":{""M"":{""cb_mounting_location"":{""S"":""pedestal""},""is_dm_fitted"":{""BOOL"":true},""maintenance_status"":{""S"":""""},""is_dm_temperature_fault"":{""BOOL"":false},""is_dm_fault"":{""BOOL"":false},""is_fm_fault"":{""BOOL"":false},""is_cb_fault"":{""BOOL"":false},""cb_mounting_direction"":{""S"":""starboard""},""is_fm_fitted"":{""BOOL"":true}}},""globalConfig"":{""M"":{""is_virtual"":{""BOOL"":false},""is_off_the_road"":{""BOOL"":false},""no_consistence"":{""BOOL"":false},""is_whitelisted"":{""BOOL"":true},""no_consistence_description"":{""S"":""""},""misc"":{""S"":""\""{\\\""manufacturer\\\"": \\\""IMER\\\"", \\\""model\\\"": \\\""8 / 9 m3\\\""}\""""},""rpm_sensor"":{""S"":""temp_sensor""}}},""physical"":{""M"":{""drum_volume_m3"":{""N"":""8""},""is_charging_clockwise"":{""BOOL"":true},""gearbox_ratio"":{""N"":""120.3""},""hydraulic_motor_displacement_cc"":{""N"":""110""},""is_pressure_b_insulated"":{""BOOL"":false},""is_pressure_id1_charging"":{""BOOL"":true}}},""rpm"":{""S"":""temp_sensor""}}","359206105980262","8","","bar","120.3","","110","","","","","","","RE67BVT","London-Concrete","20300108",""
"389","2024-12-11 09:11:32.281","","{""charging_direction"":{""S"":""clockwise""},""operations"":{""M"":{""cb_mounting_location"":{""S"":""pedestal""},""is_dm_fitted"":{""BOOL"":true},""maintenance_status"":{""S"":""""},""is_dm_temperature_fault"":{""BOOL"":false},""is_dm_fault"":{""BOOL"":false},""is_fm_fault"":{""BOOL"":false},""is_cb_fault"":{""BOOL"":false},""cb_mounting_direction"":{""S"":""port""},""is_fm_fitted"":{""BOOL"":true}}},""globalConfig"":{""M"":{""is_virtual"":{""BOOL"":false},""is_off_the_road"":{""BOOL"":false},""no_consistence"":{""BOOL"":false},""is_whitelisted"":{""BOOL"":true},""no_consistence_description"":{""S"":""""},""misc"":{""S"":""\""{\\\""manufacturer\\\"": \\\""HYMIX\\\"", \\\""model\\\"": \\\""8 / 9 m3\\\""}\""""},""rpm_sensor"":{""S"":""temp_sensor""}}},""physical"":{""M"":{""drum_volume_m3"":{""N"":""8""},""is_charging_clockwise"":{""BOOL"":true},""gearbox_ratio"":{""N"":""120.3""},""hydraulic_motor_displacement_cc"":{""N"":""89.1""},""is_pressure_b_insulated"":{""BOOL"":true},""is_pressure_id1_charging"":{""BOOL"":true}}},""rpm"":{""S"":""temp_sensor""}}","352247631513513","","","bar","","","","","","","","","","KX18KHG","Cemex","20300304","null"
"434","2024-12-02 13:53:09.915","","{""charging_direction"":{""S"":""clockwise""},""operations"":{""M"":{""cb_mounting_location"":{""S"":""front""},""is_dm_fitted"":{""BOOL"":true},""maintenance_status"":{""S"":""""},""is_dm_temperature_fault"":{""BOOL"":false},""is_dm_fault"":{""BOOL"":false},""is_fm_fault"":{""BOOL"":false},""is_cb_fault"":{""BOOL"":false},""cb_mounting_direction"":{""S"":""port""},""is_fm_fitted"":{""BOOL"":true}}},""globalConfig"":{""M"":{""is_virtual"":{""BOOL"":false},""is_off_the_road"":{""BOOL"":false},""no_consistence"":{""BOOL"":false},""is_whitelisted"":{""BOOL"":true},""no_consistence_description"":{""S"":""""},""misc"":{""S"":""\""{\\\""manufacturer\\\"": \\\""CIFA\\\"", \\\""model\\\"": \\\""SLX 8\\\""}\""""},""rpm_sensor"":{""S"":""temp_sensor""}}},""physical"":{""M"":{""drum_volume_m3"":{""N"":""8""},""is_charging_clockwise"":{""BOOL"":true},""gearbox_ratio"":{""N"":""120""},""hydraulic_motor_displacement_cc"":{""N"":""90""},""is_pressure_b_insulated"":{""BOOL"":true},""is_pressure_id1_charging"":{""BOOL"":true}}},""rpm"":{""S"":""temp_sensor""}}","356129320196683","","","","","","","","","","","","","RK22FNM","Cemex","20300481","null"
